step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
520,PAYMENT,1850.43,C1395860142,45646,43795.57,M1353654922,0,0,0,0
520,CASH_OUT,1459180.14,C1825598858,1459180.14,0,C1736623686,1120598.68,2579778.81,1,0
520,CASH_OUT,105441.73,C93392222,40471,0,C695239067,0,105441.73,0,0
520,PAYMENT,1850.43,C1395860142,45646,43795.57,M1353654922,0,0,0,0
520,TRANSFER,608838.81,C1065138472,32114,0,C706575088,266184.96,875023.77,0,0
520,TRANSFER,5469910.99,C1540627735,5469910.99,0,C1584956712,0,0,1,0
520,CASH_OUT,79189.83,C959323157,65697,0,C320202966,0,79189.83,0,0
520,PAYMENT,9092.72,C85127705,1850,0,M2119531273,0,0,0,0
520,CASH_OUT,5469910.99,C1741031215,5469910.99,0,C1048619563,115992.44,5585903.43,1,0
520,CASH_OUT,79189.83,C959323157,65697,0,C320202966,0,79189.83,0,0
520,PAYMENT,9092.72,C85127705,1850,0,M2119531273,0,0,0,0
520,CASH_OUT,120876.73,C704504979,79662,0,C787852388,18392.7,139269.43,0,0
520,TRANSFER,53325.6,C270550084,53325.6,0,C1331040083,0,0,1,0
520,CASH_OUT,229683.5,C221385068,55823,0,C1731448052,1902365.82,2132049.33,0,0
520,CASH_OUT,223662.8,C1335529046,30484,0,C2044203521,2015509.76,2239172.55,0,0
520,CASH_OUT,53325.6,C1591981184,53325.6,0,C1131267206,753904.94,807230.54,1,0
520,CASH_OUT,229683.5,C221385068,55823,0,C1731448052,1902365.82,2132049.33,0,0
520,CASH_OUT,223662.8,C1335529046,30484,0,C2044203521,2015509.76,2239172.55,0,0
520,PAYMENT,17936.23,C1569386885,50217,32280.77,M504240384,0,0,0,0
520,TRANSFER,658855.33,C1169625105,658855.33,0,C1123290650,0,0,1,0
520,CASH_IN,23791.28,C1772423712,21933,45724.28,C890016517,0,0,0,0
520,CASH_OUT,103339.82,C768263010,124708,21368.18,C271370382,0,103339.82,0,0
520,CASH_OUT,658855.33,C343171866,658855.33,0,C1639651535,4937941.18,5596796.51,1,0
520,CASH_IN,23791.28,C1772423712,21933,45724.28,C890016517,0,0,0,0
520,CASH_OUT,103339.82,C768263010,124708,21368.18,C271370382,0,103339.82,0,0
520,PAYMENT,29427.81,C1342204242,2938,0,M1734061307,0,0,0,0
521,TRANSFER,98086.09,C1471407934,98086.09,0,C1180721612,0,0,1,0
521,CASH_OUT,98086.09,C939463498,98086.09,0,C2076838677,0,98086.09,1,0
521,TRANSFER,5087422.03,C1720256828,5087422.03,0,C1859977645,0,0,1,0
521,CASH_OUT,5087422.03,C1987097058,5087422.03,0,C1995541082,16628.06,5104050.09,1,0
521,TRANSFER,48734.24,C1051865605,48734.24,0,C2005579238,0,0,1,0
521,CASH_OUT,48734.24,C1897399258,48734.24,0,C1433317922,547479.72,596213.96,1,0
521,TRANSFER,157277,C1601578028,157277,0,C49314331,0,0,1,0
521,CASH_OUT,157277,C754606465,157277,0,C387977807,369445.83,526722.83,1,0
521,TRANSFER,525155.79,C66538497,525155.79,0,C586669216,0,0,1,0
521,CASH_OUT,525155.79,C843090294,525155.79,0,C1217435263,2665961.11,3191116.89,1,0
521,TRANSFER,28835.93,C1551473750,28835.93,0,C1759829035,0,0,1,0
521,CASH_OUT,28835.93,C602933297,28835.93,0,C950801074,263633.63,292469.56,1,0
522,CASH_OUT,188316.33,C1013472504,527,0,C1975122118,0,188316.33,0,0
521,TRANSFER,27483.79,C442425098,27483.79,0,C684431527,0,0,1,0
522,CASH_OUT,188316.33,C1013472504,527,0,C1975122118,0,188316.33,0,0
522,CASH_IN,38950.71,C528120516,138897,177847.71,C934618481,0,0,0,0
521,CASH_OUT,27483.79,C744746510,27483.79,0,C1563109259,66220.65,93704.43,1,0
522,CASH_OUT,188316.33,C1013472504,527,0,C1975122118,0,188316.33,0,0
522,CASH_IN,38950.71,C528120516,138897,177847.71,C934618481,0,0,0,0
522,CASH_OUT,185257.29,C1932546222,25294,0,C330690091,88468112.54,88653369.83,0,0
522,TRANSFER,1752606.15,C1333169684,1752606.15,0,C722968916,0,0,1,0
522,CASH_IN,84419.26,C663768855,1841,86260.26,C919788706,2391849.33,2307430.07,0,0
522,PAYMENT,18863.05,C1577513916,86260.26,67397.21,M628871238,0,0,0,0
522,CASH_OUT,1752606.15,C1351380996,1752606.15,0,C1325425132,0,1752606.15,1,0
522,CASH_IN,84419.26,C663768855,1841,86260.26,C919788706,2391849.33,2307430.07,0,0
522,PAYMENT,18863.05,C1577513916,86260.26,67397.21,M628871238,0,0,0,0
522,CASH_OUT,161607.89,C373590205,1579,0,C1459009915,0,161607.89,0,0
522,TRANSFER,1543975.74,C802285127,1543975.74,0,C1728741843,0,0,1,0
522,CASH_OUT,23301.19,C1597748100,9025,0,C1636497561,0,23301.19,0,0
522,PAYMENT,7896.08,C892648823,205337,197440.92,M360158792,0,0,0,0
522,CASH_OUT,1543975.74,C1183754268,1543975.74,0,C2139688742,273464.29,1817440.03,1,0
522,CASH_OUT,23301.19,C1597748100,9025,0,C1636497561,0,23301.19,0,0
522,PAYMENT,7896.08,C892648823,205337,197440.92,M360158792,0,0,0,0
522,PAYMENT,7150.21,C638194354,481,0,M607072868,0,0,0,0
522,TRANSFER,59250.11,C1845085414,59250.11,0,C1517088370,0,0,1,0
522,TRANSFER,376237.58,C1218219446,982,0,C1263274531,0,376237.58,0,0
522,CASH_OUT,135271.21,C560922753,11278,0,C570755732,4209127.82,4344399.03,0,0
522,CASH_OUT,59250.11,C671542977,59250.11,0,C433418204,1142307.7,1201557.81,1,0
522,TRANSFER,376237.58,C1218219446,982,0,C1263274531,0,376237.58,0,0
522,CASH_OUT,135271.21,C560922753,11278,0,C570755732,4209127.82,4344399.03,0,0
522,CASH_OUT,50546.9,C43138750,386712,336165.1,C1229115018,25146.84,75693.74,0,0
522,TRANSFER,146908.38,C2104935185,146908.38,0,C1426723471,0,0,1,0
522,CASH_OUT,266349.31,C1446884896,21113,0,C207331070,0,266349.31,0,0
522,PAYMENT,7934.65,C1316970963,11530,3595.35,M98192710,0,0,0,0
522,CASH_OUT,146908.38,C911183330,146908.38,0,C109980101,4991504.3,5138412.68,1,0
522,CASH_OUT,266349.31,C1446884896,21113,0,C207331070,0,266349.31,0,0
522,PAYMENT,7934.65,C1316970963,11530,3595.35,M98192710,0,0,0,0
522,PAYMENT,2733.27,C1328603266,9941,7207.73,M1955058674,0,0,0,0
522,TRANSFER,545780.7,C1184365797,545780.7,0,C1197863823,0,0,1,0
522,CASH_IN,100378.01,C2090358307,20967,121345.01,C1219104328,197276.66,96898.65,0,0
522,PAYMENT,14898.59,C1482354196,28104,13205.41,M567497006,0,0,0,0
522,CASH_OUT,545780.7,C68418619,545780.7,0,C1298522904,0,545780.7,1,0
522,CASH_IN,100378.01,C2090358307,20967,121345.01,C1219104328,197276.66,96898.65,0,0
522,PAYMENT,14898.59,C1482354196,28104,13205.41,M567497006,0,0,0,0
522,CASH_IN,179885.35,C985301771,164,180049.35,C1864356575,84127.4,0,0,0
522,TRANSFER,73561.74,C2131112952,73561.74,0,C1058934760,0,0,1,0
522,PAYMENT,3700.28,C808726474,3647,0,M223556300,0,0,0,0
522,CASH_IN,274765.19,C1124358509,0,274765.19,C1897696803,1270157.15,995391.96,0,0
522,CASH_OUT,73561.74,C1361675449,73561.74,0,C1985866614,0,73561.74,1,0
522,PAYMENT,3700.28,C808726474,3647,0,M223556300,0,0,0,0
522,CASH_IN,274765.19,C1124358509,0,274765.19,C1897696803,1270157.15,995391.96,0,0
522,CASH_IN,95110.85,C1578435064,274765.19,369876.03,C195908955,2883307.16,2788196.31,0,0
522,TRANSFER,101408.84,C411677025,101408.84,0,C1526938808,0,0,1,0
522,PAYMENT,7228.18,C1836821747,71146,63917.82,M524214469,0,0,0,0
522,PAYMENT,9023.88,C1248418042,367,0,M1752700608,0,0,0,0
522,CASH_OUT,101408.84,C961768451,101408.84,0,C898783752,0,101408.84,1,0
522,PAYMENT,7228.18,C1836821747,71146,63917.82,M524214469,0,0,0,0
522,PAYMENT,9023.88,C1248418042,367,0,M1752700608,0,0,0,0
522,CASH_OUT,205714.75,C1490301704,7488,0,C2011516640,1643906.96,1849621.71,0,0
523,TRANSFER,7603589.38,C1672263305,7603589.38,0,C1495920841,0,0,1,0
523,CASH_OUT,7603589.38,C1668909596,7603589.38,0,C1668215397,299845.14,7903434.51,1,0
523,TRANSFER,160186.79,C946605831,160186.79,0,C417515200,0,0,1,0
523,CASH_OUT,160186.79,C2096987876,160186.79,0,C641152271,2428183.45,2588370.25,1,0
523,TRANSFER,951451.17,C2053342988,951451.17,0,C1967338222,0,0,1,0
523,CASH_OUT,951451.17,C1441123126,951451.17,0,C667076483,1430666.86,2382118.03,1,0
523,TRANSFER,2135320.18,C220852922,2135320.18,0,C1681916503,0,0,1,0
523,CASH_OUT,2135320.18,C439658405,2135320.18,0,C1436830952,333330.67,2468650.85,1,0
523,TRANSFER,121543.83,C2080970760,121543.83,0,C723423255,0,0,1,0
523,CASH_OUT,121543.83,C122605764,121543.83,0,C1571077374,64845.34,186389.17,1,0
523,TRANSFER,120598.96,C1169186485,120598.96,0,C933941946,0,0,1,0
523,CASH_OUT,120598.96,C2047262761,120598.96,0,C997122049,1284199.46,1404798.42,1,0
523,TRANSFER,921894.19,C1325096505,921894.19,0,C427393645,0,0,1,0
523,CASH_OUT,921894.19,C1069707218,921894.19,0,C1691436572,523285.83,1445180.02,1,0
523,TRANSFER,497928.97,C2025900905,497928.97,0,C860186566,0,0,1,0
523,CASH_OUT,497928.97,C881548240,497928.97,0,C1750630273,4112129.55,4610058.51,1,0
523,TRANSFER,4623764.68,C538300910,4623764.68,0,C158509882,0,0,1,0
523,CASH_OUT,4623764.68,C201692865,4623764.68,0,C1546968291,0,4623764.68,1,0
523,TRANSFER,159094.64,C1918934955,159094.64,0,C2113597324,0,0,1,0
523,CASH_OUT,159094.64,C484122604,159094.64,0,C286444496,0,159094.64,1,0
523,TRANSFER,248799.49,C315569976,248799.49,0,C1189969071,0,0,1,0
523,CASH_OUT,248799.49,C853284926,248799.49,0,C1409000148,323143.23,571942.72,1,0
523,TRANSFER,1200702.71,C1144476681,1200702.71,0,C899185516,0,0,1,0
523,CASH_OUT,1200702.71,C5707548,1200702.71,0,C554572940,370244.35,1570947.06,1,0
523,TRANSFER,10000000,C1800046297,15999376.79,5999376.79,C125702772,0,0,1,0
523,CASH_OUT,10000000,C956657254,10000000,0,C383956352,198226.59,10198226.59,1,0
523,TRANSFER,5999376.79,C1206710867,5999376.79,0,C2020321619,0,0,1,0
523,CASH_OUT,5999376.79,C2134635077,5999376.79,0,C1893331060,197460.17,6196836.96,1,0
524,PAYMENT,22761.41,C1925378408,16146,0,M1380682927,0,0,0,0
523,TRANSFER,25819.42,C1090051893,25819.42,0,C1403321467,0,0,1,0
524,PAYMENT,22761.41,C1925378408,16146,0,M1380682927,0,0,0,0
524,CASH_IN,106006.11,C1422717092,10679,116685.11,C1901384965,0,0,0,0
523,CASH_OUT,25819.42,C1377632018,25819.42,0,C20127425,0,25819.42,1,0
524,PAYMENT,22761.41,C1925378408,16146,0,M1380682927,0,0,0,0
524,CASH_IN,106006.11,C1422717092,10679,116685.11,C1901384965,0,0,0,0
524,CASH_OUT,93695.4,C1629315392,167275,73579.6,C452705239,203010.15,296705.54,0,0
524,TRANSFER,232315.43,C263849171,232315.43,0,C1903470107,0,0,1,0
524,CASH_OUT,60899.5,C1042908032,123983,63083.5,C1849011899,7835272.86,7896172.36,0,0
524,CASH_IN,132271.97,C1781482526,50340,182611.97,C2039793889,0,0,0,0
524,CASH_OUT,232315.43,C1937012052,232315.43,0,C1933153294,20819035.38,21051350.81,1,0
524,CASH_OUT,60899.5,C1042908032,123983,63083.5,C1849011899,7835272.86,7896172.36,0,0
524,CASH_IN,132271.97,C1781482526,50340,182611.97,C2039793889,0,0,0,0
524,CASH_OUT,45864.1,C896293140,50566,4701.9,C938276225,446337.4,492201.5,0,0
524,TRANSFER,356224.26,C768066152,356224.26,0,C1886597663,0,0,1,0
524,PAYMENT,8904.47,C185934620,10467,1562.53,M357246531,0,0,0,0
524,CASH_OUT,176576.41,C109863424,2953,0,C1458333883,0,176576.41,0,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0,C414953640,0,356224.26,1,0
524,PAYMENT,8904.47,C185934620,10467,1562.53,M357246531,0,0,0,0
524,CASH_OUT,176576.41,C109863424,2953,0,C1458333883,0,176576.41,0,0
524,PAYMENT,32420.23,C631882093,21753,0,M126229255,0,0,0,0
525,TRANSFER,203280.85,C1590627375,203280.85,0,C272145854,0,0,1,0
525,PAYMENT,14541.03,C714562869,10742,0,M667017878,0,0,0,0
525,PAYMENT,69821.3,C21572661,24589,0,M677469442,0,0,0,0
525,CASH_OUT,203280.85,C1031966846,203280.85,0,C686334805,0,203280.85,1,0
525,PAYMENT,14541.03,C714562869,10742,0,M667017878,0,0,0,0
525,PAYMENT,69821.3,C21572661,24589,0,M677469442,0,0,0,0
525,PAYMENT,34690.08,C940557262,0,0,M275927819,0,0,0,0
526,TRANSFER,210525.95,C298176113,210525.95,0,C1307679452,0,0,1,0
526,PAYMENT,10487.96,C900595926,51725,41237.04,M768485382,0,0,0,0
526,PAYMENT,3944.37,C306699656,32501,28556.63,M473518572,0,0,0,0
526,CASH_OUT,210525.95,C1023831762,210525.95,0,C1070499276,461327.69,671853.64,1,0
526,PAYMENT,10487.96,C900595926,51725,41237.04,M768485382,0,0,0,0
526,PAYMENT,3944.37,C306699656,32501,28556.63,M473518572,0,0,0,0
526,PAYMENT,14146.15,C1507084813,28556.63,14410.48,M84334377,0,0,0,0
526,TRANSFER,199940.02,C1980512356,199940.02,0,C591114803,0,0,1,0
526,PAYMENT,284.68,C2077273557,151354,151069.32,M642521609,0,0,0,0
526,PAYMENT,5523.39,C823445948,58492,52968.61,M1061412384,0,0,0,0
526,CASH_OUT,199940.02,C1503324262,199940.02,0,C1528513380,0,199940.02,1,0
526,PAYMENT,284.68,C2077273557,151354,151069.32,M642521609,0,0,0,0
526,PAYMENT,5523.39,C823445948,58492,52968.61,M1061412384,0,0,0,0
526,PAYMENT,914.67,C1090740760,42129,41214.33,M131708003,0,0,0,0
526,TRANSFER,319883.28,C1346194314,319883.28,0,C2046261868,0,0,1,0
526,CASH_OUT,121860.8,C412845823,15623,0,C51184400,6673157.46,6795018.26,0,0
526,CASH_OUT,86792.86,C826894602,55627,0,C2066429050,335303.66,422096.52,0,0
526,CASH_OUT,319883.28,C804647095,319883.28,0,C2035017998,102882.01,422765.29,1,0
526,CASH_OUT,121860.8,C412845823,15623,0,C51184400,6673157.46,6795018.26,0,0
526,CASH_OUT,86792.86,C826894602,55627,0,C2066429050,335303.66,422096.52,0,0
526,CASH_OUT,57108.41,C194123186,60523,3414.59,C1144678774,0,57108.41,0,0
526,TRANSFER,377038.53,C57383792,377038.53,0,C474654746,0,0,1,0
526,CASH_OUT,159507.07,C232162196,180,0,C1247037042,12107389.5,12266896.58,0,0
526,PAYMENT,39464.11,C1435395537,0,0,M182572043,0,0,0,0
526,CASH_OUT,377038.53,C774105103,377038.53,0,C1018085685,105508.48,482547.01,1,0
526,CASH_OUT,159507.07,C232162196,180,0,C1247037042,12107389.5,12266896.58,0,0
526,PAYMENT,39464.11,C1435395537,0,0,M182572043,0,0,0,0
526,PAYMENT,8512.45,C993208008,0,0,M37804057,0,0,0,0
526,TRANSFER,606920.11,C1257308807,606920.11,0,C1842247299,0,0,1,0
526,PAYMENT,338.76,C1297042767,40443,40104.24,M1512862277,0,0,0,0
526,PAYMENT,1334.97,C411805373,64497,63162.03,M1634588858,0,0,0,0
526,CASH_OUT,606920.11,C998785780,606920.11,0,C2120671448,16606636.44,17213556.55,1,0
526,PAYMENT,338.76,C1297042767,40443,40104.24,M1512862277,0,0,0,0
526,PAYMENT,1334.97,C411805373,64497,63162.03,M1634588858,0,0,0,0
526,CASH_IN,235538.84,C1451214061,33098,268636.84,C1285755485,4246375.38,4010836.54,0,0
526,TRANSFER,200008.33,C136863855,200008.33,0,C461054573,0,0,1,0
526,CASH_IN,77046.4,C156281817,232198,309244.4,C2094341640,0,0,0,0
526,PAYMENT,11405.69,C1532023783,309244.4,297838.71,M280030202,0,0,0,0
526,CASH_OUT,200008.33,C1319949415,200008.33,0,C1382326459,2959887.83,3159896.16,1,0
526,CASH_IN,77046.4,C156281817,232198,309244.4,C2094341640,0,0,0,0
526,PAYMENT,11405.69,C1532023783,309244.4,297838.71,M280030202,0,0,0,0
526,PAYMENT,17656.88,C941038183,297838.71,280181.83,M882208991,0,0,0,0
527,TRANSFER,1094419.89,C1749621461,1094419.89,0,C1910771897,0,0,1,0
527,PAYMENT,5716.38,C332032718,11040,5323.62,M1236707070,0,0,0,0
527,PAYMENT,4399.39,C1762230959,12070,7670.61,M828717637,0,0,0,0
527,CASH_OUT,1094419.89,C171594186,1094419.89,0,C31581400,6352690.24,7447110.13,1,0
527,PAYMENT,5716.38,C332032718,11040,5323.62,M1236707070,0,0,0,0
527,PAYMENT,4399.39,C1762230959,12070,7670.61,M828717637,0,0,0,0
527,CASH_OUT,105870.57,C1899604669,1076,0,C2107133773,31045.48,136916.05,0,0
527,TRANSFER,79323.25,C1153823414,79323.25,0,C973123570,0,0,1,0
527,PAYMENT,4977.77,C889084119,29383,24405.23,M1422868150,0,0,0,0
527,CASH_IN,107289.71,C1072965339,30616,137905.71,C1101325385,0,0,0,0
527,CASH_OUT,79323.25,C1399341304,79323.25,0,C2113418561,194983.92,274307.16,1,0
527,PAYMENT,4977.77,C889084119,29383,24405.23,M1422868150,0,0,0,0
527,CASH_IN,107289.71,C1072965339,30616,137905.71,C1101325385,0,0,0,0
527,PAYMENT,7620.63,C780848733,32321,24700.37,M1752437691,0,0,0,0
527,TRANSFER,6087.58,C2043835965,6087.58,0,C1646194293,0,0,1,0
527,PAYMENT,54.9,C1974315280,97812,97757.1,M780942131,0,0,0,0
527,PAYMENT,13201.7,C1149616961,97757.1,84555.4,M971332115,0,0,0,0
527,CASH_OUT,6087.58,C645627086,6087.58,0,C616112992,3584904.5,3590992.07,1,0
527,PAYMENT,54.9,C1974315280,97812,97757.1,M780942131,0,0,0,0
527,PAYMENT,13201.7,C1149616961,97757.1,84555.4,M971332115,0,0,0,0
527,PAYMENT,4587.97,C555254038,10616,6028.03,M1845650341,0,0,0,0
528,TRANSFER,181224.98,C610113599,181224.98,0,C1123337350,0,0,1,0
528,PAYMENT,5497.94,C1160272746,20290,14792.06,M1731689476,0,0,0,0
528,PAYMENT,7499.34,C803445949,100177,92677.66,M1127324296,0,0,0,0
528,CASH_OUT,181224.98,C1087737188,181224.98,0,C2145025000,23302.75,204527.73,1,0
528,PAYMENT,5497.94,C1160272746,20290,14792.06,M1731689476,0,0,0,0
528,PAYMENT,7499.34,C803445949,100177,92677.66,M1127324296,0,0,0,0
528,PAYMENT,2805.24,C1145404047,123971,121165.76,M416217439,0,0,0,0
528,TRANSFER,2173367.35,C927887851,2173367.35,0,C1921605128,0,0,1,0
528,PAYMENT,7879.09,C694452040,473,0,M539401870,0,0,0,0
528,CASH_OUT,139485.18,C1688429128,29484,0,C764199054,356419.68,495904.86,0,0
528,CASH_OUT,2173367.35,C662152824,2173367.35,0,C1412203460,476131.89,2649499.24,1,0
528,PAYMENT,7879.09,C694452040,473,0,M539401870,0,0,0,0
528,CASH_OUT,139485.18,C1688429128,29484,0,C764199054,356419.68,495904.86,0,0
528,PAYMENT,7584.3,C2130533570,60102,52517.7,M1953096298,0,0,0,0
528,TRANSFER,501101.41,C1409061891,501101.41,0,C1663472922,0,0,1,0
528,PAYMENT,1346.08,C201064037,141816,140469.92,M1131486407,0,0,0,0
528,TRANSFER,1064632.53,C1956303910,140469.92,0,C684216886,5707551.39,6772183.92,0,0
528,CASH_OUT,501101.41,C658485772,501101.41,0,C1576836568,561058.61,1062160.03,1,0
528,PAYMENT,1346.08,C201064037,141816,140469.92,M1131486407,0,0,0,0
528,TRANSFER,1064632.53,C1956303910,140469.92,0,C684216886,5707551.39,6772183.92,0,0
528,TRANSFER,335731.59,C779069291,0,0,C1107346429,6249155.45,6584887.04,0,0
528,TRANSFER,11070.29,C1229752535,11070.29,0,C1345788432,0,0,1,0
528,PAYMENT,4790.69,C1550239792,19850,15059.31,M308710188,0,0,0,0
528,PAYMENT,840.79,C1069659015,360755,359914.21,M161048507,0,0,0,0
528,CASH_OUT,11070.29,C1036084713,11070.29,0,C1070700458,341891.92,352962.21,1,0
528,PAYMENT,4790.69,C1550239792,19850,15059.31,M308710188,0,0,0,0
528,PAYMENT,840.79,C1069659015,360755,359914.21,M161048507,0,0,0,0
528,CASH_OUT,547679.34,C1666451952,359914.21,0,C26815371,5330745.13,5878424.48,0,0
528,TRANSFER,311234.46,C1635920550,311234.46,0,C942070496,0,0,1,0
528,PAYMENT,2702.86,C340340197,8078,5375.14,M1739054792,0,0,0,0
528,CASH_OUT,257059.61,C394268544,5375.14,0,C578675953,453258.83,710318.44,0,0
528,CASH_OUT,311234.46,C1795452410,311234.46,0,C1484612212,978976.44,1290210.9,1,0
528,PAYMENT,2702.86,C340340197,8078,5375.14,M1739054792,0,0,0,0
528,CASH_OUT,257059.61,C394268544,5375.14,0,C578675953,453258.83,710318.44,0,0
528,PAYMENT,9956.71,C1596185399,397,0,M47768371,0,0,0,0
528,TRANSFER,1016302.6,C1614163884,1016302.6,0,C345391268,0,0,1,0
528,PAYMENT,3818.71,C1035713753,50359,46540.29,M431331869,0,0,0,0
528,PAYMENT,24471.24,C1211076040,46540.29,22069.05,M1707358769,0,0,0,0
528,CASH_OUT,1016302.6,C1057118340,1016302.6,0,C1458829900,1149447.1,2165749.7,1,0
528,PAYMENT,3818.71,C1035713753,50359,46540.29,M431331869,0,0,0,0
528,PAYMENT,24471.24,C1211076040,46540.29,22069.05,M1707358769,0,0,0,0
528,PAYMENT,6292.26,C100212516,984,0,M816384244,0,0,0,0
528,TRANSFER,392767.71,C612108923,392767.71,0,C1962731404,0,0,1,0
528,DEBIT,1357.44,C813321317,49595,48237.56,C318530438,167693.45,169050.89,0,0
528,PAYMENT,497.07,C1164824380,184,0,M17181240,0,0,0,0
528,CASH_OUT,392767.71,C742098592,392767.71,0,C886096623,90169.81,482937.52,1,0
528,DEBIT,1357.44,C813321317,49595,48237.56,C318530438,167693.45,169050.89,0,0
528,PAYMENT,497.07,C1164824380,184,0,M17181240,0,0,0,0
528,PAYMENT,629.8,C1912123966,49329,48699.2,M327401728,0,0,0,0
529,TRANSFER,1773151.32,C1982613524,1773151.32,0,C1995262823,0,0,1,0
529,CASH_OUT,1773151.32,C1093594459,1773151.32,0,C50284383,775203.68,2548354.99,1,0
529,PAYMENT,659.42,C585189739,20579,19919.58,M336800857,0,0,0,0
529,TRANSFER,1399724.98,C1420554412,1399724.98,0,C424524612,0,0,1,0
529,PAYMENT,659.42,C585189739,20579,19919.58,M336800857,0,0,0,0
529,CASH_OUT,96899.57,C523669735,19919.58,0,C1838905500,152762.99,249662.55,0,0
529,CASH_OUT,1399724.98,C907660116,1399724.98,0,C1464428552,440633.99,1840358.97,1,0
529,PAYMENT,659.42,C585189739,20579,19919.58,M336800857,0,0,0,0
529,CASH_OUT,96899.57,C523669735,19919.58,0,C1838905500,152762.99,249662.55,0,0
529,CASH_OUT,50134.57,C1737341758,0,0,C766110579,2567516.83,2617651.41,0,0
529,TRANSFER,1679154.56,C1973530723,1679154.56,0,C689231463,0,0,1,0
530,PAYMENT,2810,C2136501053,30375,27565,M625323570,0,0,0,0
530,PAYMENT,54140.73,C1318080817,27565,0,M576654528,0,0,0,0
529,CASH_OUT,1679154.56,C355424107,1679154.56,0,C318965454,4351406.23,6030560.79,1,0
530,PAYMENT,2810,C2136501053,30375,27565,M625323570,0,0,0,0
530,PAYMENT,54140.73,C1318080817,27565,0,M576654528,0,0,0,0
530,PAYMENT,4376.87,C509774389,11273,6896.13,M383681525,0,0,0,0
530,TRANSFER,398711.68,C836986280,398711.68,0,C1080337447,0,0,1,0
530,PAYMENT,7564.6,C1026203974,202981,195416.4,M1923722594,0,0,0,0
530,PAYMENT,3000.48,C1481459898,93553,90552.52,M1071711650,0,0,0,0
530,CASH_OUT,398711.68,C1554476444,398711.68,0,C1448973297,652931.8,1051643.49,1,0
530,PAYMENT,7564.6,C1026203974,202981,195416.4,M1923722594,0,0,0,0
530,PAYMENT,3000.48,C1481459898,93553,90552.52,M1071711650,0,0,0,0
530,PAYMENT,3937.1,C1470739337,107201,103263.9,M1750386339,0,0,0,0
530,TRANSFER,19576.96,C1798813609,19576.96,0,C488265159,0,0,1,0
530,PAYMENT,4949.95,C109588538,100116,95166.05,M294785352,0,0,0,0
530,PAYMENT,9802.66,C1204713004,95166.05,85363.4,M1651083980,0,0,0,0
530,CASH_OUT,19576.96,C158699247,19576.96,0,C1193716224,762608.82,782185.77,1,0
530,PAYMENT,4949.95,C109588538,100116,95166.05,M294785352,0,0,0,0
530,PAYMENT,9802.66,C1204713004,95166.05,85363.4,M1651083980,0,0,0,0
530,PAYMENT,4603.21,C631734107,15836,11232.79,M616444662,0,0,0,0
530,TRANSFER,387773.97,C1894511289,387773.97,0,C780914963,0,0,1,0
530,TRANSFER,182429.59,C1647105394,8025,0,C1812132636,51319.8,233749.38,0,0
530,PAYMENT,2282.52,C1474917351,81129,78846.48,M2025336217,0,0,0,0
530,CASH_OUT,387773.97,C85776880,387773.97,0,C36414271,34606.86,422380.83,1,0
530,TRANSFER,182429.59,C1647105394,8025,0,C1812132636,51319.8,233749.38,0,0
530,PAYMENT,2282.52,C1474917351,81129,78846.48,M2025336217,0,0,0,0
530,PAYMENT,2933.9,C453556263,718122,715188.1,M529230193,0,0,0,0
530,TRANSFER,148680.12,C1687894218,148680.12,0,C943795253,0,0,1,0
530,TRANSFER,345453.64,C701398737,101676,0,C2088406208,1272200.38,1617654.03,0,0
530,PAYMENT,3465.25,C1890242626,256354,252888.75,M1305144309,0,0,0,0
530,CASH_OUT,148680.12,C547292617,148680.12,0,C1499118681,0,148680.12,1,0
530,TRANSFER,345453.64,C701398737,101676,0,C2088406208,1272200.38,1617654.03,0,0
530,PAYMENT,3465.25,C1890242626,256354,252888.75,M1305144309,0,0,0,0
530,PAYMENT,935.16,C363011784,99881,98945.84,M1338098267,0,0,0,0
531,TRANSFER,1312406.14,C83063124,1312406.14,0,C1421025429,0,0,1,0
531,PAYMENT,1837.25,C1011789853,3177,1339.75,M2130965263,0,0,0,0
531,PAYMENT,11953.58,C1625642090,5043,0,M249458108,0,0,0,0
531,CASH_OUT,1312406.14,C1800446138,1312406.14,0,C1584873843,289086.82,1601492.96,1,0
531,PAYMENT,1837.25,C1011789853,3177,1339.75,M2130965263,0,0,0,0
531,PAYMENT,11953.58,C1625642090,5043,0,M249458108,0,0,0,0
531,CASH_OUT,198720.51,C1197074978,0,0,C1788064220,4013981.22,4212701.73,0,0
531,TRANSFER,3547485.43,C1934752840,3547485.43,0,C221266057,0,0,1,0
531,CASH_OUT,3547485.43,C1192862458,3547485.43,0,C1255659415,0,3547485.43,1,0
531,PAYMENT,1574.03,C1515355606,104220,102645.97,M1356208660,0,0,0,0
531,TRANSFER,834203.65,C558321458,834203.65,0,C1072132804,0,0,1,0
531,PAYMENT,1574.03,C1515355606,104220,102645.97,M1356208660,0,0,0,0
531,PAYMENT,4344.62,C1265889763,102645.97,98301.35,M110406802,0,0,0,0
531,CASH_OUT,834203.65,C647849713,834203.65,0,C1237314192,0,834203.65,1,0
531,PAYMENT,1574.03,C1515355606,104220,102645.97,M1356208660,0,0,0,0
